Anwendung,Raumwärme,Warmwasser,Prozesswärme,Klimakälte,Prozesskälte,Beleuchtung,IKT,Mechanische Antriebe,Total
2019-06-01 21:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16531.75,72126.75
2019-06-01 22:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16989.5,72584.5
2019-06-01 23:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16916.75,72511.75
2019-06-02 00:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16582.5,72177.5
2019-06-02 01:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16528.25,72123.25
2019-06-02 02:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17322.75,72917.75
2019-06-02 03:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16903.25,72498.25
2019-06-02 04:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16996.75,72591.75
2019-06-02 05:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16286.25,71881.25
2019-06-02 06:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16739.5,72334.5
2019-06-02 07:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16503.75,72098.75
2019-06-02 08:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16102.25,71697.25
2019-06-02 09:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16169.75,71764.75
2019-06-02 10:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17007.0,72602.0
2019-06-02 11:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17029.75,72624.75
2019-06-02 12:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16180.75,71775.75
2019-06-02 13:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16141.0,71736.0
2019-06-02 14:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16607.5,72202.5
2019-06-02 15:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16489.25,72084.25
2019-06-02 16:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16189.25,71784.25
2019-06-02 17:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16811.0,72406.0
2019-06-02 18:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16293.75,71888.75
2019-06-02 19:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17150.75,72745.75
2019-06-02 20:00:00,0.0,0.0,55609.0,0.0,0.0,130.0,0.0,16711.5,72454.75
2019-06-02 21:00:00,0.0,0.0,56430.75,0.0,0.0,132.0,0.0,16751.75,73314.75
2019-06-02 22:00:00,0.0,0.0,58674.75,0.0,0.0,142.25,0.0,17334.75,76154.0
2019-06-02 23:00:00,0.0,0.0,62540.0,0.0,0.0,161.0,0.0,18457.25,81156.25
2019-06-03 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,19222.0,82902.0
2019-06-03 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,19185.25,83154.0
2019-06-03 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19278.5,83467.5
2019-06-03 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,19571.0,83269.0
2019-06-03 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18878.5,82925.5
2019-06-03 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19524.5,85536.75
2019-06-03 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20346.5,89810.5
2019-06-03 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,22233.0,95421.5
2019-06-03 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22756.0,98513.5
2019-06-03 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22952.75,99595.75
2019-06-03 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22432.0,99079.0
2019-06-03 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22813.0,99583.75
2019-06-03 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23464.25,100461.75
2019-06-03 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22409.25,99327.0
2019-06-03 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22887.0,99081.75
2019-06-03 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22613.5,97408.5
2019-06-03 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21460.0,94473.5
2019-06-03 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21178.25,92585.5
2019-06-03 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20751.75,91186.0
2019-06-03 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20538.25,90640.5
2019-06-03 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20739.5,90709.5
2019-06-03 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20939.75,90376.75
2019-06-03 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19900.0,87912.75
2019-06-03 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19497.5,84445.0
2019-06-04 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18899.0,82579.0
2019-06-04 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18999.0,82967.75
2019-06-04 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19491.0,83680.0
2019-06-04 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18634.25,82332.25
2019-06-04 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,19429.75,83476.75
2019-06-04 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19214.5,85226.75
2019-06-04 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20385.75,89849.75
2019-06-04 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21380.75,94569.25
2019-06-04 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22413.75,98171.25
2019-06-04 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22947.75,99590.75
2019-06-04 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,23120.5,99767.5
2019-06-04 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22867.75,99638.5
2019-06-04 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23447.5,100445.0
2019-06-04 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,23318.5,100236.25
2019-06-04 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22661.25,98856.0
2019-06-04 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,21877.0,96672.0
2019-06-04 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21287.5,94301.0
2019-06-04 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,20780.5,92187.75
2019-06-04 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20475.25,90909.5
2019-06-04 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20398.5,90500.75
2019-06-04 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20785.0,90755.0
2019-06-04 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20632.0,90069.0
2019-06-04 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20145.5,88158.25
2019-06-04 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19447.25,84394.75
2019-06-05 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18562.75,82242.75
2019-06-05 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,19192.25,83161.0
2019-06-05 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19298.5,83487.5
2019-06-05 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,18838.75,82536.75
2019-06-05 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,19024.5,83071.5
2019-06-05 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19343.5,85355.75
2019-06-05 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20140.5,89604.5
2019-06-05 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21818.5,95007.0
2019-06-05 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22112.75,97870.25
2019-06-05 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22964.5,99607.5
2019-06-05 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22528.5,99175.5
2019-06-05 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22568.25,99339.0
2019-06-05 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22847.25,99844.75
2019-06-05 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,23238.75,100156.5
2019-06-05 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22442.0,98636.75
2019-06-05 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22009.0,96804.0
2019-06-05 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21512.5,94526.0
2019-06-05 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21431.5,92838.75
2019-06-05 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,21348.75,91783.0
2019-06-05 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20748.5,90850.75
2019-06-05 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20238.5,90208.5
2019-06-05 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20860.0,90297.0
2019-06-05 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20540.75,88553.5
2019-06-05 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19522.25,84469.75
2019-06-06 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18524.5,82204.5
2019-06-06 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18766.0,82734.75
2019-06-06 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19547.75,83736.75
2019-06-06 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,19066.5,82764.5
2019-06-06 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18728.5,82775.5
2019-06-06 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19509.0,85521.25
2019-06-06 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20888.25,90352.25
2019-06-06 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21834.25,95022.75
2019-06-06 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22088.5,97846.0
2019-06-06 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22265.75,98908.75
2019-06-06 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22131.5,98778.5
2019-06-06 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,23009.25,99780.0
2019-06-06 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23567.75,100565.25
2019-06-06 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22774.5,99692.25
2019-06-06 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22596.5,98791.25
2019-06-06 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,21806.25,96601.25
2019-06-06 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21899.75,94913.25
2019-06-06 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21089.0,92496.25
2019-06-06 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20799.5,91233.75
2019-06-06 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20212.25,90314.5
2019-06-06 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20794.0,90764.0
2019-06-06 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20251.5,89688.5
2019-06-06 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19786.75,87799.5
2019-06-06 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19632.25,84579.75
2019-06-07 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18285.75,81965.75
2019-06-07 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,19261.5,83230.25
2019-06-07 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19329.0,83518.0
2019-06-07 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,19019.75,82717.75
2019-06-07 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18963.5,83010.5
2019-06-07 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,20212.5,86224.75
2019-06-07 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20872.0,90336.0
2019-06-07 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21871.75,95060.25
2019-06-07 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22027.75,97785.25
2019-06-07 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22859.5,99502.5
2019-06-07 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22911.75,99558.75
2019-06-07 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22455.5,99226.25
2019-06-07 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,22954.5,99952.0
2019-06-07 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,23219.75,100137.5
2019-06-07 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22635.25,98830.0
2019-06-07 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22228.5,97023.5
2019-06-07 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21868.0,94881.5
2019-06-07 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21285.25,92692.5
2019-06-07 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20855.75,91290.0
2019-06-07 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,21151.0,91253.25
2019-06-07 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,21050.25,91020.25
2019-06-07 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20771.75,90208.75
2019-06-07 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,19876.75,87889.5
2019-06-07 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,18634.25,83581.75
2019-06-08 00:00:00,0.0,0.0,63523.0,0.0,0.0,165.0,0.0,19334.0,83022.0
2019-06-08 01:00:00,0.0,0.0,62203.5,0.0,0.0,159.0,0.0,18251.5,80613.5
2019-06-08 02:00:00,0.0,0.0,59052.75,0.0,0.0,144.5,0.0,17499.0,76700.5
2019-06-08 03:00:00,0.0,0.0,57607.5,0.0,0.0,138.0,0.0,16795.25,74534.75
2019-06-08 04:00:00,0.0,0.0,57134.5,0.0,0.0,132.0,0.0,16565.5,73836.75
2019-06-08 05:00:00,0.0,0.0,57258.75,0.0,0.0,134.0,0.0,16893.75,74286.75
2019-06-08 06:00:00,0.0,0.0,57531.0,0.0,0.0,140.0,0.0,16905.25,74572.5
2019-06-08 07:00:00,0.0,0.0,57735.5,0.0,0.0,140.0,0.0,17195.5,75071.5
2019-06-08 08:00:00,0.0,0.0,57873.5,0.0,0.0,140.0,0.0,17685.5,75700.0
2019-06-08 09:00:00,0.0,0.0,57997.5,0.0,0.0,140.0,0.0,17406.0,75544.25
2019-06-08 10:00:00,0.0,0.0,58072.0,0.0,0.0,140.0,0.0,17053.0,75265.5
2019-06-08 11:00:00,0.0,0.0,58065.75,0.0,0.0,140.0,0.0,16693.75,74902.0
2019-06-08 12:00:00,0.0,0.0,57971.0,0.0,0.0,140.0,0.0,17255.5,75367.0
2019-06-08 13:00:00,0.0,0.0,57721.25,0.0,0.0,140.0,0.0,17144.5,75006.0
2019-06-08 14:00:00,0.0,0.0,57221.5,0.0,0.0,134.0,0.0,17577.25,74933.0
2019-06-08 15:00:00,0.0,0.0,56527.75,0.0,0.0,132.0,0.0,16686.25,73348.25
2019-06-08 16:00:00,0.0,0.0,55943.5,0.0,0.0,132.0,0.0,16806.0,72879.25
2019-06-08 17:00:00,0.0,0.0,55648.5,0.0,0.0,132.0,0.0,16755.75,72532.0
2019-06-08 18:00:00,0.0,0.0,55543.0,0.0,0.0,132.0,0.0,17081.25,72752.0
2019-06-08 19:00:00,0.0,0.0,55476.75,0.0,0.0,124.0,0.0,16416.25,72019.25
2019-06-08 20:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16348.25,71943.25
2019-06-08 21:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16521.25,72116.25
2019-06-08 22:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16595.25,72190.25
2019-06-08 23:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16405.75,72000.75
2019-06-09 00:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16047.25,71641.25
2019-06-09 01:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16669.25,72263.25
2019-06-09 02:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16274.5,71868.5
2019-06-09 03:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16271.75,71865.75
2019-06-09 04:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16855.25,72449.25
2019-06-09 05:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,17035.25,72629.25
2019-06-09 06:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16378.5,71972.5
2019-06-09 07:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16366.75,71960.75
2019-06-09 08:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16267.5,71861.5
2019-06-09 09:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16391.25,71985.25
2019-06-09 10:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16579.25,72173.25
2019-06-09 11:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16499.5,72093.5
2019-06-09 12:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16735.25,72329.25
2019-06-09 13:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16850.25,72444.25
2019-06-09 14:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16421.5,72015.5
2019-06-09 15:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16562.0,72156.0
2019-06-09 16:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16915.25,72509.25
2019-06-09 17:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16011.75,71605.75
2019-06-09 18:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16247.75,71841.75
2019-06-09 19:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16723.5,72317.5
2019-06-09 20:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16490.0,72084.0
2019-06-09 21:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,16481.5,72075.5
2019-06-09 22:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,15959.5,71553.5
2019-06-09 23:00:00,0.0,0.0,55462.0,0.0,0.0,132.0,0.0,15792.0,71386.0
2019-06-10 00:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16471.25,72066.25
2019-06-10 01:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16276.25,71871.25
2019-06-10 02:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16833.5,72428.5
2019-06-10 03:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,17061.75,72656.75
2019-06-10 04:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16565.75,72160.75
2019-06-10 05:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16946.0,72541.0
2019-06-10 06:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16011.5,71606.5
2019-06-10 07:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16343.25,71938.25
2019-06-10 08:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16931.5,72526.5
2019-06-10 09:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16968.0,72563.0
2019-06-10 10:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16786.25,72381.25
2019-06-10 11:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16285.5,71880.5
2019-06-10 12:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16721.0,72316.0
2019-06-10 13:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16716.0,72311.0
2019-06-10 14:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16349.0,71944.0
2019-06-10 15:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16364.5,71959.5
2019-06-10 16:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16869.0,72464.0
2019-06-10 17:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16355.5,71950.5
2019-06-10 18:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16494.75,72089.75
2019-06-10 19:00:00,0.0,0.0,55471.0,0.0,0.0,124.0,0.0,16583.25,72178.25
2019-06-10 20:00:00,0.0,0.0,55609.0,0.0,0.0,130.0,0.0,16523.0,72266.25
2019-06-10 21:00:00,0.0,0.0,56430.75,0.0,0.0,132.0,0.0,17030.0,73593.0
2019-06-10 22:00:00,0.0,0.0,58674.75,0.0,0.0,142.25,0.0,17531.75,76351.0
2019-06-10 23:00:00,0.0,0.0,62540.0,0.0,0.0,161.0,0.0,18942.0,81641.0
2019-06-11 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,18922.25,82602.25
2019-06-11 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18736.0,82704.75
2019-06-11 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,18788.75,82977.75
2019-06-11 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,19004.25,82702.25
2019-06-11 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18935.5,82982.5
2019-06-11 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,19377.5,85389.75
2019-06-11 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20274.5,89738.5
2019-06-11 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,22047.25,95235.75
2019-06-11 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22162.75,97920.25
2019-06-11 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22598.25,99241.25
2019-06-11 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22890.25,99537.25
2019-06-11 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22796.0,99566.75
2019-06-11 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23133.25,100130.75
2019-06-11 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22856.0,99773.75
2019-06-11 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22607.0,98801.75
2019-06-11 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22457.25,97252.25
2019-06-11 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,22232.5,95246.0
2019-06-11 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21007.5,92414.75
2019-06-11 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20947.75,91382.0
2019-06-11 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20662.5,90764.75
2019-06-11 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,20936.5,90906.5
2019-06-11 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20427.75,89864.75
2019-06-11 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20110.0,88122.75
2019-06-11 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,19639.25,84586.75
2019-06-12 00:00:00,0.0,0.0,63547.0,0.0,0.0,132.0,0.0,19243.75,82923.75
2019-06-12 01:00:00,0.0,0.0,63834.25,0.0,0.0,134.0,0.0,18943.25,82912.0
2019-06-12 02:00:00,0.0,0.0,64051.0,0.0,0.0,136.0,0.0,19000.25,83189.25
2019-06-12 03:00:00,0.0,0.0,63565.75,0.0,0.0,132.0,0.0,19256.25,82954.25
2019-06-12 04:00:00,0.0,0.0,63912.75,0.0,0.0,134.0,0.0,18701.75,82748.75
2019-06-12 05:00:00,0.0,0.0,65865.5,0.0,0.0,144.5,0.0,18870.25,84882.5
2019-06-12 06:00:00,0.0,0.0,69301.25,0.0,0.0,163.0,0.0,20425.0,89889.0
2019-06-12 07:00:00,0.0,0.0,73009.0,0.0,0.0,181.75,0.0,21592.0,94780.5
2019-06-12 08:00:00,0.0,0.0,75560.75,0.0,0.0,194.0,0.0,22460.5,98218.0
2019-06-12 09:00:00,0.0,0.0,76442.75,0.0,0.0,198.0,0.0,22999.5,99642.5
2019-06-12 10:00:00,0.0,0.0,76446.5,0.0,0.0,198.0,0.0,22826.5,99473.5
2019-06-12 11:00:00,0.0,0.0,76570.5,0.0,0.0,198.0,0.0,22215.5,98986.25
2019-06-12 12:00:00,0.0,0.0,76795.5,0.0,0.0,198.0,0.0,23128.5,100126.0
2019-06-12 13:00:00,0.0,0.0,76719.0,0.0,0.0,198.0,0.0,22974.5,99892.25
2019-06-12 14:00:00,0.0,0.0,75998.75,0.0,0.0,198.0,0.0,22709.5,98904.25
2019-06-12 15:00:00,0.0,0.0,74605.0,0.0,0.0,190.0,0.0,22433.5,97228.5
2019-06-12 16:00:00,0.0,0.0,72831.75,0.0,0.0,179.75,0.0,21541.0,94554.5
2019-06-12 17:00:00,0.0,0.0,71235.75,0.0,0.0,173.0,0.0,21084.25,92491.5
2019-06-12 18:00:00,0.0,0.0,70265.25,0.0,0.0,165.0,0.0,20873.5,91307.75
2019-06-12 19:00:00,0.0,0.0,69937.0,0.0,0.0,165.0,0.0,20971.75,91074.0
2019-06-12 20:00:00,0.0,0.0,69803.0,0.0,0.0,165.0,0.0,21233.5,91203.5
2019-06-12 21:00:00,0.0,0.0,69278.5,0.0,0.0,165.0,0.0,20883.25,90320.25
2019-06-12 22:00:00,0.0,0.0,67853.75,0.0,0.0,155.0,0.0,20500.0,88512.75
2019-06-12 23:00:00,0.0,0.0,64808.5,0.0,0.0,138.25,0.0,18904.0,83851.5
